Original Unit (),Original Value (),Matrix (),Limit of Detection (),Qualifier Flag (),Data Set ID (),Data Point ID (),Latitude (°),Longitude (°),Depth (),Date (UTC),Value (),Parameter (),Parameter_Modifier (),Original Parameter (),Unit ()
mg/kg,,Sediment,729.58,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-tetracosane,,Tetracosane,ppb
mg/kg,,Sediment,947.25,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-tetradecane,,Tetradecane,ppb
mg/kg,,Sediment,268.06,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-tetratriacontane,,Tetratriacontane,ppb
mg/kg,,Sediment,467,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-triacontane,,Triacontane,ppb
mg/kg,,Sediment,721.55,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-tricosane,,Tricosane,ppb
mg/kg,,Sediment,1827.2,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-tridecane,,TRIDECANE,ppb
mg/kg,,Sediment,269.3,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-tritriacontane,,TRITRIACONTANE,ppb
mg/kg,,Sediment,1311.81,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,n-undecane,,Undecane,ppb
mg/kg,,Sediment,4.04,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Naphthalene,,Naphthalene                                                 ,ppb
mg/kg,,Sediment,511.21,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Nonacosane,,NONACOSANE,ppb
mg/kg,,Sediment,730.96,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Nonadecane,,Nonadecane,ppb
mg/kg,,Sediment,509.02,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Octacosane,,Octacosane,ppb
mg/kg,,Sediment,838.28,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Octadecane,,Octadecane,ppb
mg/kg,,Sediment,623.48,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Pentacosane,,Pentacosane,ppb
mg/kg,,Sediment,5.03,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Perylene,,Perylene                                                    ,ppb
mg/kg,,Sediment,6.21,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Phenanthrene,,Phenanthrene                                                ,ppb
mg/kg,,Sediment,818.41,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Phytane,,Phytane,ppb
mg/kg,,Sediment,675.33,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Pristane,,Pristane,ppb
mg/kg,,Sediment,2.18,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Pyrene,,Pyrene                                                      ,ppb
mg/kg,,Sediment,729.58,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Tetracosane,,Tetracosane,ppb
mg/kg,,Sediment,947.25,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Tetradecane,,Tetradecane,ppb
mg/kg,,Sediment,467,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Triacontane,,Triacontane,ppb
mg/kg,,Sediment,721.55,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Tricosane,,Tricosane,ppb
mg/kg,,Sediment,1827.2,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Tridecane,,TRIDECANE,ppb
mg/kg,,Sediment,1311.81,U,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,,Undecane,,Undecane,ppb
mg/kg,5.11,Sediment,4.81,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.00511,,,C2-Dibenzothiophenes                                        ,ppb
mg/kg,8.1,Sediment,6.33,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.0081,,,T34-Pentakishomohopane(S)                                   ,ppb
mg/kg,8.11,Sediment,8.05,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.00811,,,T17-C30-Normoretane                                         ,ppb
mg/kg,9.12,Sediment,8.95,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.00912,,,A2-C21-TAS                                                  ,ppb
mg/kg,10.02,Sediment,7.62,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01002,,,T32-Tetrakishomohopane(S)                                   ,ppb
mg/kg,10.04,Sediment,3.74,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01004,,,Benzo(e)pyrene,ppb
mg/kg,10.32,Sediment,6.71,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01032,,,C2-Phenanthrenes/Anthracenes                                ,ppb
mg/kg,10.74,Sediment,6.74,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01074,,,C1-FLUORANTHENES/PYRENES,ppb
mg/kg,12.03,Sediment,7.47,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01203,,,C3-Fluorenes                                                ,ppb
mg/kg,12.47,Sediment,5.01,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01247,,,A5-C27-TAS(20R)                                            ,ppb
mg/kg,12.58,Sediment,9.08,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01258,,,T5-C24Diterpane                                             ,ppb
mg/kg,13.13,Sediment,3.3,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01313,,,A7-TAS(20R)                                                ,ppb
mg/kg,13.65,Sediment,9.56,J,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01365,,,T4-C23Diterpane                                             ,ppb
mg/kg,14.22,Sediment,13.53,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01422,,,S6-Diacholestane                                            ,ppb
mg/kg,14.72,Sediment,9.63,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01472,17Î±(H)-diahopane,,17a(H)-diahopane,ppb
mg/kg,14.95,Sediment,7.47,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01495,,,T31-C33-Trishomohopane(R)                                   ,ppb
mg/kg,15.82,Sediment,5.17,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01582,,,A6-TAS(20S)                                                ,ppb
mg/kg,16.21,Sediment,9.8,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01621,,,T6-C25Diterpane                                             ,ppb
mg/kg,17.79,Sediment,6.81,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01779,,,C3-Dibenzothiophenes                                        ,ppb
mg/kg,18.5,Sediment,8.53,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.0185,,,T20-Moretane                                                ,ppb
mg/kg,19.54,Sediment,13.66,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01954,,,D3-Diasterane-28(S),ppb
mg/kg,19.54,Sediment,9.44,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01954,,,T12-Trisnorhopane(TM)                                       ,ppb
mg/kg,19.99,Sediment,5.75,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.01999,,,A4-C26/C27-TAS                                              ,ppb
mg/kg,21,Sediment,6.45,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.021,,,C2-Fluoranthenes/Pyrenes,ppb
mg/kg,21.43,Sediment,12.72,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02143,,,D2-DIASTERANE-27(R),ppb
mg/kg,21.94,Sediment,9,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02194,,,T11-Trisnorhopane(TS)                                       ,ppb
mg/kg,22.02,Sediment,11.54,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02202,,,Sd-C22Sterane                                               ,ppb
mg/kg,22.67,Sediment,9.52,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02267,,,D4-Diasterane-28(R),ppb
mg/kg,22.96,Sediment,8.46,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02296,,,T27-C32-Bishomohopane(R)                                    ,ppb
mg/kg,24.64,Sediment,8.02,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02464,,,T16-Norneohopane                                            ,ppb
mg/kg,25.69,Sediment,8.34,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02569,,,T30-C33-Trishomohopane(S)                                   ,ppb
mg/kg,26.71,Sediment,8.06,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02671,,,C4-Dibenzothiophenes                                        ,ppb
mg/kg,28.05,Sediment,3.9,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02805,,,C4-Chrysenes                                                ,ppb
mg/kg,28.2,Sediment,5.3,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.0282,,,C3-Fluoranthenes/Pyrenes,ppb
mg/kg,29.49,Sediment,9.61,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.02949,,,D4a-Diasterane-28(R),ppb
mg/kg,30.37,Sediment,7.66,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03037,,,T26-C32-Bishomohopane(S)                                    ,ppb
mg/kg,30.4,Sediment,4.98,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.0304,,,C4-Phenanthrenes/Anthracenes                                ,ppb
mg/kg,30.77,Sediment,10.23,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03077,,,C3-Phenanthrenes/Anthracenes                                ,ppb
mg/kg,31.24,Sediment,10.5,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03124,,,Sa-C21Diasterane                                            ,ppb
mg/kg,31.86,Sediment,5.37,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03186,Chrysene,,Chrysene                                                    ,ppb
mg/kg,32.47,Sediment,10.79,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03247,,,D3a-Diasterane-28(S),ppb
mg/kg,33.78,Sediment,14.49,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03378,,,D1-Diasterane-27(S),ppb
mg/kg,35.22,Sediment,8.23,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03522,,,T22-C31-HOMOHOPANE(R),ppb
mg/kg,35.37,Sediment,13.16,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03537,,,S11-Methyldiacholestane                                     ,ppb
mg/kg,35.95,Sediment,13.11,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03595,,,S18-Ethyldiacholestane                                      ,ppb
mg/kg,,Oil,1.3,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,,,T18-C30-Oleanane                                            ,ppb
mg/kg,,Oil,1.18,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,,,T24-Homomoretane                                            ,ppb
mg/kg,,Oil,1.17,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,,,T25-Diploptene                                              ,ppb
mg/kg,,Oil,1.1,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Acenaphthene,,Acenaphthene                                                ,ppb
mg/kg,,Oil,0.66,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Acenaphthylene,,Acenaphthylene                                              ,ppb
mg/kg,,Oil,1.34,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Anthracene,,Anthracene                                                  ,ppb
mg/kg,,Oil,134.75,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Decane,,Decane,ppb
mg/kg,,Oil,2.17,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Dibenzothiophene,,Dibenzothiophene                                            ,ppb
mg/kg,,Oil,230.62,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Dodecane,,Dodecane,ppb
mg/kg,,Oil,0.33,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Fluoranthene,,Fluoranthene,ppb
mg/kg,,Oil,2.09,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Fluorene,,Fluorene                                                    ,ppb
mg/kg,,Oil,0.42,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,"Indeno(1,2,3-cd)pyrene",,"Indeno(1,2,3-cd)pyrene",ppb
mg/kg,,Oil,134.75,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-decane,,Decane,ppb
mg/kg,,Oil,230.62,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-dodecane,,Dodecane,ppb
mg/kg,,Oil,249.5,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-nonane,,Nonane,ppb
mg/kg,,Oil,173.32,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-pentadecane,,nC-15 Pentadecane,ppb
mg/kg,,Oil,143.33,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-tetradecane,,Tetradecane,ppb
mg/kg,,Oil,276.47,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-tridecane,,TRIDECANE,ppb
mg/kg,,Oil,198.49,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,n-undecane,,Undecane,ppb
mg/kg,,Oil,0.61,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Naphthalene,,Naphthalene                                                 ,ppb
mg/kg,,Oil,0.76,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Perylene,,Perylene                                                    ,ppb
mg/kg,,Oil,0.94,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Phenanthrene,,Phenanthrene                                                ,ppb
mg/kg,,Oil,143.33,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Tetradecane,,Tetradecane,ppb
mg/kg,,Oil,276.47,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Tridecane,,TRIDECANE,ppb
mg/kg,,Oil,198.49,U,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,,Undecane,,Undecane,ppb
mg/kg,1.52,Oil,1.28,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00152,,,C3-Naphthalenes                                             ,ppb
mg/kg,1.58,Oil,0.34,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00158,,,"Benzo(g,h,i)perylene",ppb
mg/kg,1.83,Oil,1.16,J,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00183,,,T13-Trisnorhopane                                           ,ppb
mg/kg,2.63,Oil,1.35,J,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00263,,,T29-Homohopane                                              ,ppb
mg/kg,2.7,Oil,1.28,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.0027,,,S29-C30Cholestane(R)                                        ,ppb
mg/kg,3.1,Oil,0.76,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.0031,,,Benzo(b)fluoranthene,ppb
mg/kg,3.9,Oil,1.2,J,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.0039,,,T28-Bishomomoretane                                         ,ppb
mg/kg,4.04,Oil,1.27,J,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00404,,,T6B-C26TRICYCLIC(S),ppb
mg/kg,4.2,Oil,1.32,J,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.0042,,,T6a-C24Tetracyclic Terpane                                  ,ppb
mg/kg,4.47,Oil,0.69,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00447,,,C1-Dibenzothiophenes                                        ,ppb
mg/kg,4.53,Oil,1.66,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00453,,,S2-Pregnane                                                 ,ppb
mg/kg,4.54,Oil,1.58,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00454,,,T3-C22Diterpane                                             ,ppb
mg/kg,4.56,Oil,1.13,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00456,,,"T14a-C28,C30Bisnorhopane                                   ",ppb
mg/kg,4.62,Oil,1.3,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00462,,,S30-C30Cholestane(S)                                        ,ppb
mg/kg,4.76,Oil,2.09,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00476,,,S19-Ethyldiacholestane                                      ,ppb
mg/kg,4.87,Oil,0.33,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00487,Pyrene,,Pyrene                                                      ,ppb
mg/kg,5,Oil,1.16,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.005,,,T22a-Gammacerane                                            ,ppb
mg/kg,5.41,Oil,1.21,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00541,,,T0-C19Diterpane                                             ,ppb
mg/kg,5.52,Oil,1.22,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00552,,,T17-C30-Normoretane                                         ,ppb
mg/kg,5.53,Oil,1.35,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00553,,,T14-Bisnorhopane                                            ,ppb
mg/kg,5.8,Oil,1.11,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.0058,,,T35-Pentakishomohopane(R)                                   ,ppb
mg/kg,6.23,Oil,1.54,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00623,,,T1-C20Diterpane                                             ,ppb
mg/kg,6.32,Oil,1.31,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00632,,,T8-C28Tricyclictriterpane(R),ppb
mg/kg,6.4,Oil,1.08,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.0064,,,T33-Tetrakishomohopane(R)                                   ,ppb
mg/kg,6.61,Oil,1.02,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00661,,,A3-C26 TAS(20S)                                            ,ppb
mg/kg,6.63,Oil,0.96,,Scribe,OL-20100928-LTM-BAYJS-UI-002_BDO,29.43568,-89.88355,0,9/28/2010 1:49:00 PM,0.00663,,,T34-Pentakishomohopane(S)                                   ,ppb
mg/kg,37.81,Sediment,13.03,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03781,,,S24-MethylCholestane                                        ,ppb
mg/kg,38.45,Sediment,2.57,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03845,,,C3-Chrysenes                                                ,ppb
mg/kg,39.19,Sediment,12.16,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.03919,,,S5-Diacholestane                                            ,ppb
mg/kg,40.22,Sediment,8.52,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.04022,,,S14-CHOLESTANE (20R),ppb
mg/kg,41.39,Sediment,12.82,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.04139,,,S8-Methyldiacholestane                                      ,ppb
mg/kg,43.65,Sediment,8.13,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.04365,,,S15-CHOLESTANE (20S),ppb
mg/kg,45.15,Sediment,13.51,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.04515,,,S25-EthylCholestane                                         ,ppb
mg/kg,45.2,Sediment,10.71,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.0452,,,S10-Methyldiacholestane                                     ,ppb
mg/kg,48.41,Sediment,9.72,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.04841,,,S28-Ethylcholestane                                         ,ppb
mg/kg,50.99,Sediment,10.09,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.05099,,,S7-Diacholestane                                            ,ppb
mg/kg,51.86,Sediment,11.35,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.05186,,,Sb-C21Sterane                                               ,ppb
mg/kg,53.63,Sediment,10.95,,Scribe,SE-20100917-LTM-BAYJS-UI-002_BDO,29.43564,-89.88356,0,9/17/2010 1:48:00 PM,0.05363,,,S1-Pregnane                                                 ,ppb
